date,time,site,latitude,longitude,source,metric_type,parameter,value,unit,flag
2020-08-20,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,869.8,cfu/100mL,Swimming not recommended
2020-08-20,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,74.8,cfu/100mL,Swim
2020-08-20,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,121.2,cfu/100mL,Swim
2020-08-21,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,N/A,cfu/100mL,Not Open
2020-08-21,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,42.8,cfu/100mL,Swim
2020-08-21,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,674.5,cfu/100mL,Swimming not recommended
2020-08-21,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,52.6,cfu/100mL,Swim
2020-08-21,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,223.0,cfu/100mL,Swimming not recommended
2020-08-22,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,N/A,cfu/100mL,Not Open
2020-08-22,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,17.4,cfu/100mL,Swim
2020-08-22,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,867.0,cfu/100mL,Swimming not recommended
2020-08-22,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,50.9,cfu/100mL,Swim
2020-08-22,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,32.9,cfu/100mL,Swim
2020-08-23,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,N/A,cfu/100mL,Not Open
2020-08-23,9:45,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,72,cfu/100mL,
2020-08-23,9:45,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,935,cfu/100mL,
2020-08-23,10:30,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,220,cfu/100mL,
2020-08-23,10:30,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1199,cfu/100mL,
2020-08-23,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,85.4,cfu/100mL,Swim
2020-08-23,8:45,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,124,cfu/100mL,
2020-08-23,8:45,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2020-08-23,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,258.3,cfu/100mL,Swimming not recommended
2020-08-23,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,32.5,cfu/100mL,Swim
2020-08-23,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,241.5,cfu/100mL,Swimming not recommended
2020-08-24,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,N/A,cfu/100mL,Not Open
2020-08-24,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,212.4,cfu/100mL,Swimming not recommended
2020-08-24,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,466.9,cfu/100mL,Swimming not recommended
2020-08-24,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,23.5,cfu/100mL,Swimming not recommended (Rainfall)
2020-08-24,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,751.5,cfu/100mL,Swimming not recommended
2020-08-25,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,N/A,cfu/100mL,Not Open
2020-08-25,9:30,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,19,cfu/100mL,
2020-08-25,9:30,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1282,cfu/100mL,
2020-08-25,9:30,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,water_temp_c,24.5,deg C,
2020-08-25,10:30,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,59,cfu/100mL,
2020-08-25,10:30,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,646,cfu/100mL,
2020-08-25,10:30,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,water_temp_c,24.5,deg C,
2020-08-25,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,76.5,cfu/100mL,Swim
2020-08-25,8:45,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,107,cfu/100mL,
2020-08-25,8:45,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1939,cfu/100mL,
2020-08-25,8:45,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,water_temp_c,23.5,deg C,
2020-08-25,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,306.9,cfu/100mL,Swimming not recommended
2020-08-25,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,219.3,cfu/100mL,Swimming not recommended
2020-08-25,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,1000.0,cfu/100mL,Swimming not recommended
2020-08-26,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,N/A,cfu/100mL,Not Open
2020-08-26,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,160.7,cfu/100mL,Swim
2020-08-26,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,737.0,cfu/100mL,Swimming not recommended
2020-08-26,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,245.1,cfu/100mL,Swimming not recommended
2020-08-26,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,152.4,cfu/100mL,Swim
2020-08-27,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,N/A,cfu/100mL,Not Open
2020-08-27,10:00,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,36,cfu/100mL,
2020-08-27,10:00,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,963,cfu/100mL,
2020-08-27,10:00,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,water_temp_c,19,deg C,
2020-08-27,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,20.5,cfu/100mL,Swim
2020-08-27,9:00,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,99,cfu/100mL,
2020-08-27,9:00,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2020-08-27,9:00,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,water_temp_c,21,deg C,
2020-08-27,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,217.6,cfu/100mL,Swimming not recommended
2020-08-27,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,56.2,cfu/100mL,Swim
2020-08-27,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,37.1,cfu/100mL,Swim
2020-08-28,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,N/A,cfu/100mL,Not Open
2020-08-28,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,70.4,cfu/100mL,Swim
2020-08-28,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,656.8,cfu/100mL,Swimming not recommended
2020-08-28,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,75.3,cfu/100mL,Swim
2020-08-28,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,35.7,cfu/100mL,Swim
2020-08-29,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,N/A,cfu/100mL,Not Open
2020-08-29,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,39.7,cfu/100mL,Swim
2020-08-29,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,562.0,cfu/100mL,Swimming not recommended
2020-08-29,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,85.1,cfu/100mL,Swim
2020-08-29,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,179.9,cfu/100mL,Swim
2020-08-30,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,N/A,cfu/100mL,Not Open 
2020-08-30,10:00,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,21,cfu/100mL,
2020-08-30,10:00,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1464,cfu/100mL,
2020-08-30,10:00,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,water_temp_c,18,deg C,
2020-08-30,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,701.7,cfu/100mL,Swimming not recommended
2020-08-30,9:00,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,374,cfu/100mL,
2020-08-30,9:00,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2020-08-30,9:00,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,water_temp_c,20,deg C,
2020-08-30,9:00,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,233,cfu/100mL,
2020-08-30,9:00,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2020-08-30,9:00,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,water_temp_c,20,deg C,
2020-08-30,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,1000.0,cfu/100mL,Swimming not recommended
2020-08-30,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,74.3,cfu/100mL,Swimming not recommended (Rainfall)
2020-08-30,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,100.9,cfu/100mL,Swim
2020-09-01,9:40,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,60,cfu/100mL,
2020-09-01,9:40,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,818,cfu/100mL,
2020-09-01,9:40,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,water_temp_c,20,deg C,
2020-09-01,10:30,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,30,cfu/100mL,
2020-09-01,10:30,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,338,cfu/100mL,
2020-09-01,10:30,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,water_temp_c,21,deg C,
2020-09-01,8:40,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,125,cfu/100mL,
2020-09-01,8:40,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2020-09-01,8:40,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,water_temp_c,20,deg C,
2020-09-03,9:45,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,47,cfu/100mL,
2020-09-03,9:45,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,48,cfu/100mL,
2020-09-03,9:45,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1687,cfu/100mL,
2020-09-03,9:45,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1863,cfu/100mL,
2020-09-03,9:45,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,water_temp_c,21,deg C,
2020-09-03,8:30,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,222,cfu/100mL,
2020-09-03,8:30,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,197,cfu/100mL,
2020-09-03,8:30,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2020-09-03,8:30,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1987,cfu/100mL,
2020-09-03,8:30,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,water_temp_c,20.5,deg C,
2020-09-06,10:00,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,6,cfu/100mL,
2020-09-06,10:00,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,813,cfu/100mL,
2020-09-06,10:00,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,water_temp_c,18,deg C,
2020-09-06,9:00,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,87,cfu/100mL,
2020-09-06,9:00,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1745,cfu/100mL,
2020-09-06,9:00,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,water_temp_c,19,deg C,
2020-09-06,9:30,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,140,cfu/100mL,
2020-09-06,9:30,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2020-09-06,9:30,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,water_temp_c,20,deg C,
2021-05-31,10:14,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,2,cfu/100mL,
2021-05-31,10:14,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,47,cfu/100mL,
2021-05-31,10:14,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,water_temp_c,18,deg C,
2021-06-08,10:00,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,7,cfu/100mL,
2021-06-08,10:00,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,9,cfu/100mL,
2021-06-08,10:00,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,352,cfu/100mL,
2021-06-08,10:00,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,366,cfu/100mL,
2021-06-08,10:00,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,water_temp_c,25,deg C,
2021-06-14,10:30,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,37,cfu/100mL,
2021-06-14,10:30,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1164,cfu/100mL,
2021-06-14,10:30,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,22.5,deg C,
2021-06-14,10:05,ORC,45.434851,-75.700424,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,39,cfu/100mL,
2021-06-14,10:05,ORC,45.434851,-75.700424,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1850,cfu/100mL,
2021-06-14,10:05,ORC,45.434851,-75.700424,Ottawa Riverkeeper,single_sample,water_temp_c,22,deg C,
2021-06-14,7:45,Remic Rapids,45.411039,-75.743844,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,23,cfu/100mL,
2021-06-14,7:45,Remic Rapids,45.411039,-75.743844,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,2087,cfu/100mL,
2021-06-14,7:45,Remic Rapids,45.411039,-75.743844,Ottawa Riverkeeper,single_sample,water_temp_c,21,deg C,
2021-06-15,10:05,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,41,cfu/100mL,
2021-06-15,10:05,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,399,cfu/100mL,
2021-06-15,10:05,Leamy,45.452144,-75.720107,Ottawa Riverkeeper,single_sample,water_temp_c,21.5,deg C,
2021-06-16,9:35,Baxter Beach,45.097799,-75.62352,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,5,cfu/100mL,
2021-06-16,9:35,Baxter Beach,45.097799,-75.62352,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,898,cfu/100mL,
2021-06-16,9:35,Baxter Beach,45.097799,-75.62352,Ottawa Riverkeeper,single_sample,water_temp_c,22,deg C,
2021-06-16,7:30,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,142,cfu/100mL,
2021-06-16,7:30,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2021-06-16,7:30,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,water_temp_c,22,deg C,
2021-06-17,11:00,Norway Bay,45.51788,-76.4279,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,43,cfu/100mL,
2021-06-17,11:00,Norway Bay,45.51788,-76.4279,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,455,cfu/100mL,
2021-06-17,11:00,Norway Bay,45.51788,-76.4279,Ottawa Riverkeeper,single_sample,water_temp_c,21.5,deg C,
2021-06-17,10:05,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,3,cfu/100mL,
2021-06-17,10:05,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,323,cfu/100mL,
2021-06-17,10:05,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,water_temp_c,21,deg C,
2021-06-19,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,79.2,cfu/100mL,Swim
2021-06-19,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,12.5,cfu/100mL,Swim
2021-06-19,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,14.3,cfu/100mL,Swim
2021-06-19,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,22.7,cfu/100mL,Swim
2021-06-19,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,10,cfu/100mL,Swim
2021-06-20,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,43.6,cfu/100mL,Swim
2021-06-20,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,23.5,cfu/100mL,Swim
2021-06-20,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,15.2,cfu/100mL,Swim
2021-06-20,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,60.9,cfu/100mL,Swim
2021-06-20,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,55.0,cfu/100mL,Swim
2021-06-21,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,16.4,cfu/100mL,Swim
2021-06-21,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,15.2,cfu/100mL,Swim
2021-06-21,10:00,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,36,cfu/100mL,
2021-06-21,10:00,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,2122,cfu/100mL,
2021-06-21,10:00,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,21,deg C,
2021-06-21,10:30,ORC,45.434851,-75.700424,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,148,cfu/100mL,
2021-06-21,10:30,ORC,45.434851,-75.700424,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2021-06-21,10:30,ORC,45.434851,-75.700424,Ottawa Riverkeeper,single_sample,water_temp_c,21,deg C,
2021-06-21,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,20,cfu/100mL,Swim
2021-06-21,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,90.1,cfu/100mL,Swim
2021-06-21,,Westboro,45.395397,-75.761271,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,24.6,cfu/100mL,Swim
2021-06-22,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,119.4,cfu/100mL,Swim
2021-06-22,10:30,L'Orignal,45.626092,-74.686019,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,3,cfu/100mL,
2021-06-22,10:30,L'Orignal,45.626092,-74.686019,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,431,cfu/100mL,
2021-06-22,10:30,L'Orignal,45.626092,-74.686019,Ottawa Riverkeeper,single_sample,water_temp_c,20.5,deg C,
2021-06-22,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,14.3,cfu/100mL,Swim
2021-06-22,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,31.0,cfu/100mL,Swim
2021-06-22,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,50.8,cfu/100mL,Swim
2021-06-22,19:00,Remic Rapids,45.411039,-75.743844,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,14,cfu/100mL,
2021-06-22,19:00,Remic Rapids,45.411039,-75.743844,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1382,cfu/100mL,
2021-06-22,19:00,Remic Rapids,45.411039,-75.743844,Ottawa Riverkeeper,single_sample,water_temp_c,20,deg C,
